slot,block_time,tx_signature,token_mint_a,token_mint_b,token_vault_a,token_vault_b,num_swaps,token_amount_a,token_amount_b,pre_balance_a,pre_balance_b,post_balance_a,post_balance_b,decimals_a,decimals_b,token_price_a,token_price_b,token_ema_a,token_ema_b
371986085,1759918049,qFJZaam6smfeGY5uuUGdekopBgvdzf1otYJUWAqK6CmVbAtKmVizDBnXkW5mWJVs2FcTaFPsEv3C8a57BzJWmhF,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,0.0,0.0,0.0,0.0,0,0,0.99973455,0.99981704,0.99974987,0.999792
371985994,1759918014,5JoAGA4Uy6jqizqFFicDeWTqAWBaDHgv4YZx5WmPgk2Bppr2dS2tvDREiyndjT2nBHagTj813H4VD7v3928csMxV,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16922613.743849,15440513.984681,16922087.394755,15440040.434644,6,6,0.99979068,0.99982,0.99974984,0.99979173
371985009,1759917627,51gFPgkDaMpfryWkcYZteTJp3RFNupTJQraPTdihgBmfrqvGYypGk8avxUiQMrNpbYmTFeebhDAR1sugFWP9H4jU,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16922615.959373,15440511.768749,16922613.743849,15440513.984681,6,6,0.99979325,0.99980852,0.9997455000000001,0.99978929
371984901,1759917583,3JxXAYQ8ohhWK9GVoCMS4UDasi8i4Uvyp451LcZfsdJytsAdZMkkQcyH5BHyZn2ULRty8VQEP8Yz8UKnrTDKmwc3,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16922597.860799,15440529.867031,16922615.959373,15440511.768749,6,6,0.99979812,0.99981299,0.99974493,0.9997891
371983928,1759917198,5XWgFmECdC5rzomsiV4sCFY8wmogyJHw4427zHtfowZmbVvSUqPkyz9D2db69BbxoSgp1Um71nCrK1SF3MC7fVyv,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17007143.023679,15355969.434452,16922597.860799,15440529.867031,6,6,0.99977695,0.99981977,0.99974065,0.99978568
371983648,1759917088,4wWZp5MVohZbTsFDJtDxSenhMLH3C2AsfHzJQbHZqiRER9NXfht91MRATnJdngeFPpekUFhhHihafab9HkmVNp1e,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17007139.928455,15355972.529605,17007143.023679,15355969.434452,6,6,0.99976657,0.99981526,0.99973967,0.99978481
371983248,1759916931,26QvmERXwqSM7qE4wn3qKkfaNTNGSudJKHi6ZQ9CjyGXgSLSCWq4kF5UibsUGYyP4WnifZxRXagdLHzNyUTFpwha,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17008477.172466,15357162.838811,17007139.928455,15355972.529605,6,6,0.99979066,0.99981075,0.9997383200000001,0.99978342
371982436,1759916605,3pbktx6vC3dHWyo8gYEM3cnpLPtHfyiTbrNAkau1tAAyCEYhf2UWFXDSrtUBL6q3J9ooFxgi4zhYWep5oJQaCMWz,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17008474.29453,15357165.716681,17008477.172466,15357162.838811,6,6,0.9997714,0.9997778700000001,0.99973486,0.99978286
371981392,1759916194,4dH5J7dwiY4Hxm93FRB8cfmc5JgAmEpbFpKVSYVBGkDV3HgYdbD6bTvFJfqNHGxnmB4DTAW4rL25ywbjQ2HJCTNS,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17008474.203895,15357165.807313,17008474.29453,15357165.716681,6,6,0.9997896000000001,0.99976788,0.99973095,0.99978393
371981219,1759916125,DqyNKZC6X93v7LRNiARvVt8i4vvz5Au4PC6R78bBLduadasWVZSYoNpuxsoqDPe6i63HtYHddNtrMiCf7tjWmi6,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17031798.574594,15333837.323103,17008474.203895,15357165.807313,6,6,0.99979644,0.99976306,0.9997296600000001,0.99978437
371981107,1759916081,3HvX2zv94sZGeodQvTCX3b985wgkh1UFnbpdd2ToQfnM8E1gunVXfxAE74r6sr7pMUzXNzf2ACBHhraVkmPeTXm,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17031700.965633,15333750.695275,17031798.574594,15333837.323103,6,6,0.9997897,0.99976288,0.99972877,0.99978458
371980963,1759916025,3Lde8pwuA955q5myuvmPFxrwW1jU78r5u42aGHsURdDFDHcjy7TfBJdoNmdXmRoYcSxMtGnAVnmcbZAKnm7e57v1,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,0.0,0.0,0.0,0.0,0,0,0.99978887,0.99976862,0.99972774,0.9997849
371980957,1759916022,4bXSEcAVxMQYAKf9T4vBo1T4grDdSkNhbhKpwGR2xH3A6KKTHH5LVPxzmAzqoYPB4vQhaBby7TowYViBR642t6Es,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,2633.717382,15333823.159834,2633.717382,15333750.695275,6,6,0.9998161600000001,0.99976787,0.9997276900000001,0.9997849
371980955,1759916022,3XHVz3AcX2qZN8x6jQbRQFayvx9Cq5JAB5seAG9V4nrFVP82zyKg6KAoBrJTvH1uJUzoLocVWwnPqawg2dBAeaB3,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16947707.822645,15417821.372653,17031707.82256,15333823.159834,6,6,0.9998161600000001,0.99976787,0.9997276900000001,0.9997849
371980937,1759916015,2hQDH4rkS74yzGhtxN8ZVX8HGD7j1vxq6g45QMAqF3rCS27MHjoNVGnHb3mCq5d9aWP3CR6vLyj5xvMxRpwh82uC,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17432512.417768,14932937.772653,16947707.822645,15417821.372653,6,6,0.99978362,0.99976773,0.99972757,0.99978495
371980874,1759915990,41Y5u4R7qacncbdH1agupXNQXAfzcRSbnbbhjhK9JwQmkkaQFuPZ9PaTsdMSQa6GeqLTZwkanmATjKPX3DzLoutc,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17628485.736725,14736937.772653,17432512.417768,14932937.772653,6,6,0.99978418,0.99976866,0.9997271,0.99978513
371980788,1759915956,iCDVL16rqqkJSxHjQko2aFUoexnQ9MohfQ3opNrt6G1DQwpEBjQVbBCnGLhH4GdqwfDANbuRVj6fXYxihgvXbFx,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17627393.001276,14736038.689077,17628485.736725,14736937.772653,6,6,0.99975,0.9997684800000001,0.99972656,0.99978531
371980775,1759915951,4f6wAMz9dJfLZoRKBx5K2xniQEHyWeTRwZw3JFPtEWmhwxoezGxvytF8XZpZ3DQiaWW1EPJy1YvWWxwYDe8Yxe8G,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17717751.718388,14645668.689077,17627393.001276,14736038.689077,6,6,0.99975,0.99977,0.99972654,0.99978531
371980675,1759915912,3LvgB6JsJZ5W1ZL8EEnVomH51UCwgJtr8bQkZ1ms5B26W1mrrkZVGEsN9gd8U58Bpf61QxhB3KZ6LqMaN11pSUkY,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17808321.054681,14555088.689077,17717751.718388,14645668.689077,6,6,0.99980638,0.99976134,0.99972618,0.99978542
371980653,1759915904,2AuyZqpdsuJftGyrjX7wDg1etruvu83oMnyt17jxREu9Fi28NMVcH9vYFz8siR2ut78ST1ys5obM55htsHkYvanW,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,0.0,0.0,0.0,0.0,0,0,0.99979518,0.99976873,0.999726,0.99978543
371978867,1759915198,2wcFJpMJooAvaFi5zEB4cmVfkuxrCcPhAQNBnATY1zGeQp1se1f5rsbg5EwfPtyY7MmQJQa92t78ZwfYzguu5wkM,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17834204.125916,14529202.689077,17808321.054681,14555088.689077,6,6,0.999795,0.99977761,0.99971719,0.9997892500000001
371975578,1759913893,2iFAPK6pzniuYF8eRHGK91FdmKQkL3fPczDib6eZeYBkeGdCAtY9XFeWoekvMW2Ng1yEGtuwXzUSc7PFPdJQ6VZ8,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,2633.717382,14529202.689077,2633.717382,14529202.689077,6,6,0.99981239,0.99981155,0.9996792800000001,0.99978861
371975516,1759913869,2PL9UszFvFraWS3beuSuM1vZSc7VoCXcSehEUg8ooCSDqizXWqTGntXUBeWYqWXBmJbCy9EvWZGwhwaRfXFLV3gW,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17311995.831194,15051472.159886,17834300.458465,14529202.689077,6,6,0.99983601,0.9998121600000001,0.99967819,0.99978845
371975389,1759913817,9Gtg3ZQxfdrHQCpCivdPBx9drdBAPCg8YhYaTJNMLjPBP7ZE641nWZfoe3n4pxY6NMzZX1LpeofMpegMoYZSCMm,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17263137.63252,15100328.168847,17311995.831194,15051472.159886,6,6,0.9998697400000001,0.99980766,0.99967604,0.9997881000000001
371975354,1759913802,3v9uEr5mMRqPBKtkuDNS77eWDbseDf2ZYgHJU8kWrB1hqwHDPcJ2GWDLCQKCiVbzzWjpRDtvnTqEyL8t8g2QXyvf,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,17263116.099473,15100349.700969,17263137.63252,15100328.168847,6,6,0.9998296600000001,0.99980637,0.99967545,0.99978797
371975246,1759913760,3RfHbjkieHaqEUY7tB7Mh9ko1soQnaq8P6V8Ewo7QpEq92pTcsu8EGNDA7Zvx456xmPjvFCezp7CPsnRTRaZUn9G,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16740811.472202,15622642.669096,17263116.099473,15100349.700969,6,6,0.9998856,0.99979915,0.9996737,0.99978784
371974565,1759913486,D8xwGLwwrsTVeX1TdpPJHSKQJicC2taPVm22bpN4juaGh3CuYiZia3oj2a36Q2wgNUMWPKA2BWbLp8X6Npyxp6B,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16681687.173962,15681767.001381,16740811.472202,15622642.669096,6,6,0.99980039,0.99978674,0.99966323,0.99978719
371974454,1759913441,664sCJwD7ACW1PJs2vvSCMTqZnRzmU1r8ycGuPHKwSwSrRm8VLEX91wAJZ2pkE4yrwMXtxyeYPfU4KuwdXSXjr85,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16671922.174658,15691532.0328,16681687.173962,15681767.001381,6,6,0.9998139500000001,0.9997860000000001,0.99966157,0.9997872800000001
371973221,1759912950,4Grxcdogf94DmxGh47HTsuQY7cGGi27D6cpDTBU8vHCt5aDeYH9npBmh7zV6XHmurTfeVzsNPzvEdpTu6S8q7mbF,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,0.0,0.0,0.0,0.0,0,0,0.9999,0.99979401,0.99963522,0.99978698
371972313,1759912590,4wp1o95giSkiw6h79MA5LexfcunKuq3eRuZetp8ckQkXuVs4Zp2B84rvgBdtoRCUPLkF5L5gJp4FEZavTZ3H9BPj,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16654182.375231,15709271.909787,16671922.174658,15691532.0328,6,6,0.99994994,0.99978143,0.9996108300000001,0.9997855800000001
371971826,1759912396,34Cbv225noaqUC9MobqE4Mp4CkhR5nJpCQBUoBudSL6jhKbtZxKSE7Afx8kwcFaXvkDstRZDKUnueWpqchSt5Am,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,2633.717382,15709277.731264,2633.717382,15709271.909787,6,6,0.9998126,0.99975821,0.9995952300000001,0.99978612
371971784,1759912378,34b3z8z8Vuqx1PH16qcrg7VmFbdfJwuAPcm8oHZLKGis2RgnnTxqjWHAGeNSn7Z3bj56zSqA8FqiUpy8tQL6fVb8,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16573186.644704,15790285.1184,16654193.362644,15709277.731264,6,6,0.99980963,0.99976149,0.99959414,0.99978624
371971696,1759912344,2jLSFDDPvjMSxMKcGGQMMcHnw5WYRLDx1fNHwMbU3PHmpMXkaTGCW3ULwsgMs4Z6UcspAzw2kv9ng5NFrwkjJwru,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16595940.693782,15767526.27761,16573186.644704,15790285.1184,6,6,0.9998261700000001,0.99975585,0.99959187,0.99978645
371971670,1759912333,d6i71x5aseFvvjTznvH1zKLieppcDJHGz4TDcajQ4MkNnLifZnXcteBFnVirRUujSaSARF4HEJN6CQ54sCbnmbX,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16647585.930812,15815949.343121,16595940.693782,15767526.27761,6,6,0.99980647,0.99975324,0.99959114,0.99978652
371968933,1759911247,3sJUAxsQ6fXsGhjMexNAUVrLj1XaDJ8CEt74VT5VGgYZk6y3XUhPhB3ygEyc9pPfDz98JYkha4brGiWY7QVt6TPh,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16645466.221412,15818069.073171,16647585.930812,15815949.343121,6,6,0.99979761,0.99978575,0.99951044,0.99979357
371968708,1759911159,53BJxwUUTrpF3aDX3J5ffD2oAA2ZL6DUTHZJt4NQ9ikxScddfGrB724d1as8TpQqXsMbvtUf7n5ukLJsi3w1KLHh,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16671461.219065,15792068.646815,16645466.221412,15818069.073171,6,6,0.99985978,0.99978687,0.9995028100000001,0.9997936900000001
371966591,1759910321,287DM93d97PmazhEM1XeHExzoNz8t6YXXdfRq5gEynyp3YsGrNHprF6diRDWPwzSKaAfaBaNZq8hEWLQ6kT5teEf,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16663546.200284,15799983.729665,16671461.219065,15792068.646815,6,6,0.99949933,0.99978892,0.9994732900000001,0.99979589
371966557,1759910308,2CKPLmSMrQQYuCkUbZPRfjXW2eVXPPRjSovb98niBeGNUyKbvwhhLCh1pVvV9jSxrrRBoRmPmetEginHgiQKYDwA,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16637735.583857,15825794.589196,16663546.200284,15799983.729665,6,6,0.99948826,0.99978826,0.99947322,0.99979595
371966334,1759910221,5JTaPjpqWA3yA5Q9R5yyUjpQL6uLnZtUaDQ7fe8C2gVpE8pEHcznXQmb59Ns6s52WTHhZJxx3qj7gcqbQFDMQd3d,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16632235.583862,15831294.647755,16637735.583857,15825794.589196,6,6,0.99947313,0.99979005,0.99947303,0.99979607
371966316,1759910213,5zrn6akjNVit46VXHv7haunYRpDSyLEmgZpowrjSngmKdVpUjMtNFhyfdkgb66mhyNdAmTz95aKMRhKpExE6LwDD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16624741.584164,15838788.731072,16632235.583862,15831294.647755,6,6,0.99946679,0.99978791,0.99947297,0.99979609
371963869,1759909246,4qferShN8KegKuR3LmgJaaRZJmVFnhtd6RC95v7v1S1ZfDH3qt81n2jZ82yUNdRQ3XQZq99SHcgEDBZ8jY4jjUo8,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16624738.726718,15838791.58855,16624741.584164,15838788.731072,6,6,0.99948718,0.9997925400000001,0.99946735,0.99979869
371961946,1759908484,25HMkSEN3ZsE4pDen6r2aL1h3mBYN4uFKRVeLK8yQ8neT1mRmyc3PMZ8Y3nA8TDYNJtaDtsc3jZEzQqK56Tdqdb6,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EeF6oBy6AQiBJoRx5xiRNxa6cmpQE3ayVagj28QFZuyg,MvB8poDgpDPbRgx8MXeb7EPEsawGuiBTqpkpM9exeLi,0,0,0,16627000.84281,15840918.674192,16624738.726718,15838791.58855,6,6,0.99946747,0.99979577,0.9994667500000001,0.99979717
